02/06/2012,Nakheel sends bond funds stocks wary of Dubai debt, DUBAI  Reuters  Repayment of a 41 billion bond issued by Dubai developer Nakheel was set to complete on Tuesday when other Islamic bond issuers reassured investors in replies to a soundness and health check by Nasdaq Dubai  
02/03/2012,JPMorgan dominates merged investment bank, PARIS  Reuters  Airbus parent EADS  EADPA  faces the most farreaching changes in its history as shareholders seek to balance French and German state shareholdings with tough new safeguards against political meddling   Europes largest aerospace group has been haunted by political pressures since its inception as an industrial counterpart to the euro currency in 2000 but is reinventing itself to try to secure greater independence EADS will now become a normal company Chief Executive Tom Enders told Reuters on the eve of a shareholder meeting scheduled for Wednesday in Amsterdam The meeting will scrap a shareholder pact that held the balance of power between French and German interests and will pave the way for the exit of industrial partners French media firm Lagardere  LAGAPA  and German carmaker Daimler  DAIGnDE  It will also give EADS its first mainly independent board and authorize a buyback of up to 15 percent of its stock plans for which have pushed EADS shares up 40 percent this year The Easter vote follows a deal between France and Germany after Paris and Berlin failed to agree on a merger between EADS and Britains BAE Systems  BAESL  last year The changes also mark a turning point in industrial policy after Germany ditched opposition to direct state shareholdings driven by its private partner Daimlers desire to concentrate on cars and France surrendered key powers over EADS strategy However the euro zones two leading economies will remain influential as major defense customers and will have powers resembling a UKstyle golden share to block hostile takeovers For Enders who has overseen a dramatic pace of change since stepping up from running planemaker Airbus last summer the ability of European countries to use their leverage as customers rather than meddling as shareholders is a leap forward The most important change is the dissolution of the shareholder pact that ruled EADS for the last 13 years and the decoupling of shareholding and shareholder rights from corporate governance and operational control he told Reuters The board of directors will be strengthened and become truly independent The agreement calls for France and Germany to hold 12 percent of EADS each and Spain 4 percent while the free float of market shares will increase to 72 percent from 50 percent That involves higher direct state ownership than before when France owned 15 percent and Spain 5 percent but with greater clarity over who controls what Analysts say the higher float has boosted sentiment towards Boeings  BAN  European rival DEFUSING SHAREHOLDER PACT After recent gains EADS shares dipped 1 percent on the eve of the meeting the last potentially run by EADS Chairman Arnaud Lagardere who stayed away from the last AGM Denis Ranque exhead of French arms firm Thales  TCFPPA  has been pulled out of a retirement spent sailing to succeed Lagardere whose firm plans to sell its 75 percent EADS stake The changes come at a time when the dreams of greater European defense integration face continuing obstacles EADS believes Europes fragmented defense sector needs further consolidation for the continent to punch its weight against US defense giants and Asian powers of the future But the failure to acquire BAE also left EADS hunting for a new strategy after previously trying to balance defense with the groups dominant civil activities at Airbus and Eurocopter You could see two phases of consolidation said Kepler Securities analyst Christophe Menard You could have the most interesting industry global takeover targets being taken by the Americans very rapidly and the European side taking a bit more time he added Enders said in January EADS did not plan to attempt a repeat of the move on BAE which was blocked by Berlin But the deals failure spurred a rethink of EADS corporate governance and removed what many insiders saw as an obstacle to growth Executing the plan remains a complex task meaning investors may have to wait through Easter for details of the buyback plan What would normally be a formality is in the case of EADS an exceptionally delicate operation since the company must avoid triggering a clause under Dutch law that would trigger a full mandatory bid when allied investors collectively own 30 percent Core shareholders currently hold 50 percent but are exempt from the rule only as long as their pact is undisturbed Over the next week the maker of French nuclear missiles must defuse its own elaborate powersharing mechanisms without triggering an accidental nationalization To avoid a mandatory bid any excess state shares over the target of 28 percent will be warehoused without voting rights in a foundation in the Netherlands where EADS is registered That will include a fifth of Frances current stake of 15 percent raising the prospect that this 1 billion euros worth of shares could eventually be sold to help ease budget problems Additional reporting by  Vincent Flasseur  Editing by  David Holmes 
02/02/2012,Swiss regulator doesn't plan to curb potential Cyprus fund flows, BERN  Reuters  Switzerlands financial regulator has no plans to impose curbs on possible inflows of money from Cyprus which is leaking euros even as its banks remain closed   Currently we dont see any special requirements regarding Cyprus or any other country beyond the general rules governing what money Swiss banks are allowed to accept said Patrick Raaflaub head of Swiss financial regulator FINMA While Cyprus negotiated its EU bailout large amounts of euros fled in the form of notes from cash machines and exceptional transfers for humanitarian supplies medicines and fuel Switzerland lies outside the European Union and its franc is perceived as a safe investment It is a likely destination for some of the money now leaving the east Mediterranean island which has emerged as an offshore financial haven for wealthy foreigners many of them Russians or Britons Under pressure from cashstrapped governments cracking down on tax evaders the Swiss government in December proposed legislation for a white money strategy to try to clean up the countrys image as a haven for untaxed assets FINMAs Raaflaub said events in Cyprus were not as clearcut as the Arab Spring during which Switzerland blocked nearly one billion Swiss francs 106 billion in stolen assets linked to dictators in four countries at the center of the uprisings  Egypt Libya Syria and Tunisia Sometimes there are events like the Arab Spring where we remind banks of to comply with PEP politically exposed persons rules I dont want to rule anything out but currently we expect all flows of money to be evaluated to prevent further risks arising Raaflaub told journalists No one knows exactly how much money has left Cyprus or where it has gone The two banks at the center of the crisis  Cyprus Popular Bank and Bank of Cyprus  have subsidiaries in London that have remained open and placed no limits on withdrawals Ordinary banks accounts in Cyprus are subject to central bank capital controls to prevent a run on deposits Little is known about those measures beyond assurances from President Nicos Anastasiades that they represent a very temporary measure that will gradually be relaxed Late on Monday the central bank of Cyprus reversed a decision to start reopening at least some banks on Tuesday saying they would all remain shut until Thursday to ensure the smooth functioning of the whole banking system Cypriots are expected to besiege banks as soon as they reopen after the shutdown which began over a week ago Reporting By Katharina Bart Editing by John Stonestreet
02/01/2012,"Cyprus capital controls will be ""very temporary""-president", NICOSIA  Reuters  Cyprus will introduce capital restrictions to prevent an outflow of money when its banks reopen this week but the measures will be very temporary President Nicos Nastasiades said on Monday   The central bank will implement capital controls on transactions he said in a televised address to the nation I want to assure you that this will be a very temporary measure that will gradually be relaxed Anastasiades said the bailout deal reached overnight in frantic talks with the islands partners in the euro zone was painful but the best under the circumstances Reporting by Karolina Tagaris Writing by Matt Robinson Editing by  Giles Elgood 
01/31/2012,Consumer confidence drops in March as outlook sours, NEW YORK  Reuters  Consumer confidence tumbled in March as Americans turned more pessimistic about economic prospects in the short term according to a private sector report released on Tuesday   The Conference Board an industry group said its index of consumer attitudes fell to 597 from a downwardly revised 68 in February The figure fell short of economists expectations of 68 February was originally reported as 696 The expectations index slid to 609 from 724 while the present situation index declined to 579 from 614 Those expecting business conditions to get better over the next six months decreased to 144 percent from 18 percent and those expecting conditions to worsen rose to 183 percent from 166 percent Consumers also felt more pessimistic about the labor outlook in the coming months and were mixed on their income prospects The recent sequester has created uncertainty regarding the economic outlook and as a result consumers are less confident Lynn Franco director of economic indicators at The Conference Board said in a statement The 85 billion in automatic government spending cuts known as the sequester was triggered at the beginning of the month when politicians failed to reach an agreement on a new deal The sequester came on the heels of the expiry of the payroll tax holiday at the beginning of the year serving to raise taxes for most Americans Stocks slightly trimmed gains after the data as investors also took in a separate report that showed new home sales fell in February Consumers assessment of the current labor market picture was mixed Those reporting jobs were hard to get edged down to 362 percent from 369 percent the month before but those saying jobs were plentiful fell to 94 percent from 101 percent Consumers felt worse about price increases with expectations for inflation in the coming 12 months rising to 59 percent from 56 percent Reporting by  Leah Schnurr  Editing by Theodore dAfflisio
01/30/2012,Fitch says could cut Cyprus soon, NEW YORK  Reuters  Fitch put Cyprus on rating watch negative on Tuesday saying the shock from the countrys banking system could damage the domestic economy and public finances   The agency currently rates Cyprus B a speculative rating A painful European rescue plan for the tiny island member of the euro zone has roiled financial markets this week with large bank depositors penalized as part of the program As part of its bailout deal Cyprus agreed to fold small deposits of Cyprus Popular Bank also known as Laiki into Bank of Cyprus Laiki will be shuttered under the terms of a 10 billion euro 13 billion rescue package agreed on Monday in Brussels with international lenders to avert a financial meltdown on the Mediterranean island Fitch will seek to resolve the RWN once further key details of the program have been agreed and made public the rating agency said in a statement Rival rating agency Standard  Poors cut Cyprus longterm foreign currency credit rating to CCC from CCCplus last week Moodys Investors Service rates Cyprus Caa3 Both those ratings are well into junk territory Accounts above 100000 euros in both banks which are not guaranteed by the state under EU law will be frozen and used to resolve Laikis debts and recapitalize the Bank of Cyprus by converting deposits into shares Banks are due to reopen in Cyprus on Thursday after a closure of nearly two weeks but withdrawals will be limited for a matter of weeks the nations finance minister has said The government has yet to spell out restrictions on capital movements and there are fears of a bank run Reporting by Hilary Russ and Luciana Lopez Editing by  Chizu Nomiyama 
01/27/2012,Cypriot finance minister says banks to reopen Thursday, LONDON  Reuters  Cypriot Finance Minister Michael Sarris said on Tuesday he thought that the countrys banks would reopen on Thursday having been shut to prevent a run on deposits after an international bailout   Asked if the banks would reopen on Thursday he told BBC radio Yes I think they will I think we needed some time to put together a balanced package of some restrictions Reporting by  Michael Holden  editing by  Guy Faulconbridge 
01/26/2012,"France's Hollande says Cyprus bailout case ""unique""", PARIS  Reuters  French President Francois Hollande said on Tuesday that guarantees on bank deposits was an irrevocable principle and the Cyprus case was exceptional   The guarantee of bank deposits must be an absolute and irrevocable principle Hollande said at a news conference with Spanish Prime Minister Mariano Rajoy He added that the Cyprus was a specific unique and exceptional case Eurogroup head Jeroen Dijsselboems asserted on Monday that the Cyprus bailout represented a new model for resolving banking crises in the bloc Reporting By Elizabeth pineau and Julien Ponthus writing by  John Irish  editing by Ron Askew
01/25/2012,Deloitte in advanced talks to buy Roland Berger: paper, FRANKFURT  Reuters  Deloitte DLTEUL is in advanced talks to buy Germanys Roland Berger Strategy Consultants Frankfurter Allgemeine Zeitung said in its Tuesday edition without citing sources   The paper said Roland Berger Strategy Consultants is said to have informed its 250 partners about the planned sale adding that other accounting firms were also interested in bidding for the German consulting firm Roland Berger Strategy Consultants and Deloitte which is one of the worlds largest accounting firms were not immediately available for comment Reporting By  Edward Taylor  Editing by Alison Birrane
01/24/2012,Home prices rise in January best yearly increase since 2006: S&P, NEW YORK  Reuters  Singlefamily home prices rose in January starting the year with the biggest annual increase in sixandahalf years in a fresh sign the housing market recovery remains on track a closely watched survey showed on Tuesday   The SPCase Shiller composite index of 20 metropolitan areas gained 1 percent monthonmonth in January on a seasonally adjusted basis topping expectations for 09 percent Prices have been gaining since last February On a nonseasonally adjusted basis prices rose 01 percent Prices in the 20 cities climbed 81 percent yearoveryear also beating expectations for 79 percent It was the biggest yearly increase since June 2006 when housing prices were on their way down as the market was starting to collapse Average home prices were back to their autumn 2003 levels though that still leaves them down about 30 percent from the 2006 peak All of the 20 cities showed gains on a yearly basis with New York rising for the first time in over two years Phoenix continued the strong rebound seen last year rising 232 percent from the year before Eight cities racked up doubledigit gains including San Francisco up 175 percent and Las Vegas up 153 percent The dollar slightly pared losses against the euro shortly after the data while Treasures prices held steady at lower levels US stock index futures saw little reaction and Wall Street was poised to open higher The housing market got back on its feet last year as prices rose inventories tightened and sales improved Stimulus efforts from the Federal Reserve are also keeping mortgage rates at historically low levels which has helped spur demand That momentum carried into 2013 and data last week showed home resales hit a threeyear high in February Reporting by Leah Schnurr Editing by W Sion
01/23/2012,Cyprus readies capital controls to avert bank run, NICOSIA  Reuters  Cyprus is expected to complete capital control measures on Wednesday to prevent a run on the banks by depositors anxious about their savings after the country agreed a painful rescue package with international lenders   Cypriots have taken to the streets of Nicosia in their thousands to protest at a bailout deal that they fear will push their country into an economic slump and cost many their jobs European leaders said the deal averted a chaotic national bankruptcy that might have forced Cyprus out of the euro With banks due to reopen on Thursday Finance Minister Michael Sarris said he expected the control measures to be ready by noon 5 am EST on Wednesday I think they will be within the realms of reason he said without going into details Banks will open on Thursday  We will look at the best way to limit the possibility of large sums of money leaving and not imposing punitive conditions on the economy businesses and individuals Sarris said in a Cyprus television interview The central bank governor said earlier that loose controls would apply temporarily to all banks Earlier the finance minister said they could be in place for weeks Banks have been shut since final bailout talks got under way in midMarch Up to 3000 high school students protested at parliament the first major expression of popular anger after Cyprus agreed the 10billion euro 13billion rescue with the European Union International Monetary Fund and European Central Bank Theyve just got rid of all our dreams everything weve worked for everything weve achieved up until now what our parents have achieved said one student named Thomas Outside the central bank about 200 employees of the countrys biggest commercial lender the Bank of Cyprus demanded the resignation of the central bank governor Panicos Demetriades chanting Hands off Cyprus and Disgrace Dimos Dimosthenous who has worked at the Bank of Cyprus for over 30 years said The bank is being driven to closure That will be the end Our jobs our rights our welfare funds will be lost and Cyprus will be destroyed RESIGNATION Under the terms of the bailout the second largest lender Cyprus Popular Bank is to be shut down and its accounts of under 100000 euros combined with those of the Bank of Cyprus Accounts of more than 100000 euros at both banks will be frozen with depositors many of them rich foreigners likely to lose much of their investments By protecting stateguaranteed deposits of up to 100000 euros the bailout reversed a previous deal struck on March 16 that would have imposed a levy on small depositors as well as big ones which had infuriated Cypriots and was vetoed by parliament Government officials have estimated big depositors could now face loses of around 40 percent Many Cypriots say they do not feel reassured by the new deal however and are expected to besiege banks as soon as they reopen after a shutdown that began over a week ago The long closure of the banks has hurt business according to Andreas Hadjiadamou president of the Cyprus Supermarkets Association who said consumer confidence had hit the floor Maria Benaki who runs a family silverware business on Nicosias biggest shopping street said she had not had a customer in days The situation is dire she said What will happen at the end of the month when I need to pay my bills Writing by  Giles Elgood  Editing by  Alastair Macdonald 
01/20/2012,Cypriot bank branches in Greece to reopen on Wednesday, ATHENS  Reuters  The branches of three Cypriot banks in Greece will reopen on Wednesday after Greeces Piraeus Bank agreed to take them over a finance ministry official said on Tuesday   Piraeus later confirmed the Cypriot banks which have been closed since March 19 would open on Wednesday Reporting by George Georgiopoulos editing by Deepa Babington
01/19/2012,U.S. group takes over British search and rescue service, Reuters  Britains search and rescue helicopter services whose pilots include Prince William will be sold to United Statesbased Bristow Group  BRSN  in a 16 billion pound 24 billion deal that ends 70 years of military involvement in saving lives at sea and on land   The Department for Transport on Tuesday said that handing the contract to Bristow which already provides some services would cut response times by four minutes to an average 19 minutes and increase the highrisk areas reachable within 30 minutes With 24 years of experience providing search and rescue helicopter services in the UK the public can have great confidence in Bristow and their ability to deliver a firstclass service with stateoftheart helicopters said Transport Secretary Patrick McLoughlin Under the new contract 22 helicopters comprising 10 Sikorsky  UTXN  S92s and 10 AgustaWestland  SIFIMI  AW189s will operate from 10 locations around Britain when the new service is fully operational in 2017 The Royal Air Force And Royal Navy Sea King helicopters had been in operation for nearly 40 years the government said and the time had come for a change in aircraft Britains Ministry of Defence MoD said that existing military aircrew including Queen Elizabeths grandson Prince William who is second in line to the throne are likely to be redeployed elsewhere Prince William who became a fully operational Sea King helicopter pilot in 2010 and currently works at a base in north Wales was due to end his searchandrescue tour in 2013 If his tour is extended by a further three years he may be affected but like all other military personnel he would be redeployed at the discretion of the RAF an MoD spokesman said 1  06586 British pounds Reporting by  Paul Sandle  in London and Ankur Banerjee in Bangalore Editing by  Lisa Shumaker  and David Goodman
01/18/2012,Cyprus was unique case not model for EU: ECB's Coeure, PARIS  Reuters  The banking crisis in Cyprus was a unique case and the rescue plan used should not be seen as a model for other European countries that fall into trouble ECB Executive Board member Benoit Coeure said on Tuesday   Coeure told Europe 1 radio that the bailout agreed for Cyprus underscored the need to improve bank regulation by having the European Central Bank act as an independent supervisor under plans for a European banking union He said he disagreed with Eurogroup head Jeroen Dijsselbloems assertion that the Cyprus bailout would serve as a model for crises elsewhere remarks the Dutchman backtracked on after markets read them as meaning private sector bailins would play a greater role in future rescues The first lesson is that we need better control of banks Coeure said We need an independent European regulator and that will be the case by mid2014 and it will be the ECB and we need to identify problems earlier in the euro zone I do not see why we would use the same methods elsewhere he said of the Cyprus rescue which alarmed markets by setting a precedent of tapping private bank deposits I think Mr Dijsselbloem was wrong to say what he said The Cyprus experience is not a model for the rest of Europe because the situation had reached a level which cannot be compared with any other country Reporting by  Catherine Bremer  Editing by  Catherine Evans 
01/17/2012,GM cuts workers at Brazil factory on productivity concerns, SAO PAULO  Reuters  General Motors Co  GMN  cut 598 workers on Tuesday at a plant in Sao Paulo state where the automaker has drawn political fire for attempts to shut down what it calls an uncompetitive assembly line   The decision followed talks with union officials in January in which GM agreed to invest about 249 million and keep the assembly line which makes its 10yearold Classic sedan operating at its Sao Jose dos Campos plant The line which had about 1800 workers before the layoffs will continue to operate at least until the end of the year The 598 workers who have been laid off had been on paid leave for several months GMs entire Sao Jose dos Campos complex employed about 7500 workers last year The layoffs highlight carmakers struggles in Brazil with climbing labor costs and cooling demand which caused local auto production to contract last year for the first time in a decade Productivity also plunged to a nineyear low in 2012 raising the politically sensitive specter of layoffs in a sluggish economy Since last year GM has faced pressure from President Dilma Rousseff to retain workers in exchange for tax breaks that helped prop up sales in the worlds fourthlargest car market GMs standoff in Sao Paulo is one of the highestprofile labor conflicts in Brazil where a tight job market has forced companies to agree to steep wage increases Unemployment has fallen to record lows despite two years of disappointing economic growth helping to shore up the popularity of Rousseff and her leftist Workers Party Reporting by Alberto Alerigi Jr and Brad Haynes Editing by Peter Galloway
01/13/2012,"Michael Dell plays ""free agent"" as forces bear on PC maker", SAN FRANCISCONEW YORK  Reuters  Michael Dell likely couldnt have known when he proposed taking his company private last year that he would trigger a threeway contest between two private equity giants and one of Wall Streets most aggressive activist investors The outcome of that battle now hinges on the billionaire Texan   Few predicted a bidding war for a company struggling to remodel itself as its core market declines  let alone one that pushed its value above 24 billion Behind the scenes a lesspublic tugofwar is emerging centered on the 47yearold founder himself Michael Dell backed by Silver Lake Partners LP is the biggest wild card now in separate buyout attempts by Blackstone Group LP and billionaire Carl Icahn analysts said Both have proposed offers for the company that appear to trump his 1365ashare bid at least on paper But with Michael Dell owning roughly 16 percent of the company any hostile takeover where the founder is not given a starring role in the new company could mean an unhappy major shareholder secondguessing its strategy from the sidelines On the other hand if he decides to sell to Blackstone or Icahn it could unnerve investors by giving the impression he doesnt see any longerterm upside for the company in that deal Blackstone and Michael Dell plan to meet soon two sources familiar with the situation told Reuters on Monday Blackstone is expected to negotiate very specifically Michael Dells future role  and how much say he will end up with analysts said Neither Blackstone nor Icahn has indicated what role they envision for him and its unclear what Blackstone will want of the CEO But a third source close to the matter said the private equity outfit has considered selling the companys financing arm  which extends loans to PC buyers  to help bankroll the deal That has inspired speculation Blackstone is pondering hiving off Dells parts  a breakup that would fly in the face of the founders intention of reinvesting in and saving his company Blackstone and representatives for Michael Dell declined to comment Former Dell strategy chief Dave Johnson now leading the Blackstone camp could prove instrumental in dealings with the billionaire His exboss has credited Johnson for putting in place a solid MA strategy and they parted on amicable terms two other sources familiar with the situation say At the end of the day hes going to want to have a say whoever wins said a separate source close to the deal Hes made himself into more of a free agent Hes going to play around a little bit now and see what his position would be with each person As part of his deal with the Dell special committee running the auction process Michael Dell has to explore the possibility of working with third parties on alternative offers Circumstances dont appear to favor a quick deal The Texan native is very concerned that Blackstones offer would dismantle the company and that its vision is inconsistent with his own two other people close to Michael Dell told Reuters on Monday Blackstone said in a letter to Dells board that it would encourage but not require that the CEO roll over his equity The real question is if Blackstone wins what they do with Michael Dell said Steven Kaplan a University of Chicago professor of entrepreneurship and finance They probably other things being equal would prefer him to roll over his equity HANDS TIED To be sure the company founders sway in the entire dealmaking process has been diminished somewhat by concessions he made in return for having the company review his joint buyout proposal with Silver Lake The CEO has entered into a voting and support agreement with Dells board as part of his buyout offer which ensures that he will vote the same ratio of his total shares and in the same way other nonaffiliated shareholders decide to vote if a rival offer is put on the ballot That means that if 80 percent of shareholders choose to vote for the deal then he himself needs to vote 80 percent of his own stake for the deal But the CEO has something in his favor  no one is deemed to know the company better than the man who started it from his dorm room in 1984 and built it into the worlds No 3 PC maker Blackstone prior to indicating its interest to Dells board had made aggressive overtures to recruit Oracle Corp President Mark Hurd to run Dell if it takes over sources said Hurd said on Monday in Japan that he was happy at Oracle and was not interested Michael Dell can be an asset or a risk depends on how he ends up playing said Roger Kay President of Endpoint Technologies Associates which has a consulting relationship with Dell Any deal where hes not the CEO is riskier A new CEO brings uncertainty to the company setting back its attempted transformation  already years in the making  into an enterpriseservices provider he said The last time Dell was sidelined in 2004 when he handed the reins to longtime executive Kevin Rollins while remaining chairman the company embarked on a steady decline forcing Dells return a few years later In three years Dell went from a company that was firing on all cylinders to losing market share a major battery recall disappointing financial results and investigations into the companys accounting The bestcase scenario could be if the CEO remains a major shareholder with the new company said David Larcker a professor at Stanford Universitys graduate business school You would think he will have a serious impact on the strategy he said That might be a good thing Most analyst and experts dont expect him to quit a company he founded at age 19 He could however do so if whatever eventual plan for Dells future is too much of a departure from the one he has chalked out It may not be a large possibility but it may happen Kay said There could be some midnight or 3 am where he could just throw in the towel and say you guys take it Editing by  Edwin Chan  and Ryan Woo
01/12/2012,Losses for big Cypriot bank depositors could be around 40 percent: minister, LONDON  Reuters  Cypruss Finance Minister Michael Sarris said on Tuesday big depositors in Cypriot banks could lose about 40 percent of their deposits as part of a 10billion euro international rescue plan   It could be in that neighborhood but I do not want to anticipate it Sarris told BBC radio adding the exact figure was yet to be decided But what I have seen suggests a number in that neighborhood Reporting by  Michael Holden  editing by  William Schomberg 
01/11/2012,Bank of Cyprus Chairman Artemis submits resignation: source, NICOSIA  Reuters  Andreas Artemis the chairman of Cypruss biggest commercial bank the Bank of Cyprus has submitted his resignation a source at the bank said on Tuesday   He sent a resignation letter this morning which will be examined by the Board of Directors convening this afternoon the bank source said requesting anonymity Reporting by  Michele Kambas  Writing by  Giles Elgood 
01/10/2012,Cyprus to shape future euro bank rescues: Eurogroup head, BRUSSELS  Reuters  A rescue program agreed for Cyprus will serve as a model for dealing with future euro zone banking crises and other countries will have to restructure their banking sectors the head of the regions finance ministers said   The approach would mark a radical departure for euro zone policy after three years of crisis in which taxpayers across the region have effectively been on the hook for resolving problem banks and indebted governments via multiple rescue programs What weve done last night is what I call pushing back the risks Dutch Finance Minister Jeroen Dijsselbloem who heads the Eurogroup of euro zone finance ministers told Reuters and the Financial Times on Monday hours after the deal was struck If there is a risk in a bank our first question should be Okay what are you in the bank going to do about that What can you do to recapitalize yourself If the bank cant do it then well talk to the shareholders and the bondholders well ask them to contribute in recapitalizing the bank and if necessary the uninsured deposit holders he said After 12 hours of talks with the EU and IMF Cyprus agreed to shut down its second largest bank with insured deposits  those below 100000 euros  moved to the Bank of Cyprus the countrys largest lender Uninsured deposits those accounts with more than 100000 euros face losses of 42 billion euros Uninsured depositors in the Bank of Cyprus will have their accounts frozen while the bank is restructured and recapitalized Any capital that is needed to strengthen the bank will be drawn from accounts above 100000 euros The agreement is what is known as a bailin with shareholders and bondholders in banks forced to bear the costs of the restructuring first followed by uninsured depositors Under EU rules deposits up to 100000 euros are guaranteed Three years of governments and taxpayers bearing the costs and providing the back stop had to stop Dijsselbloem said Recent financial market calm meant now was the time to make the change although he conceded there was some concern that it could unsettle markets again If we want to have a healthy sound financial sector the only way is to say Look there where you take on the risks you must deal with them and if you cant deal with them then you shouldnt have taken them on he said The consequences may be that its the end of story and that is an approach that I think now that we are out of the heat of the crisis we should take After early gains on the back of the Cyprus deal Dijsselbloems comments knocked European shares into the red while safe haven German Bund futures rose Now that the crisis is fading out I think we need to dare a little more in dealing with this he said If adopted by the euro zone that daring could also sound a death knell for a plan hatched nine months ago when the euro zone debt crisis was threatening to blow the currency area apart Then euro zone leaders agreed the blocs future rescue fund should be allowed to recapitalize banks directly thereby breaking the debilitating link between teetering banks and weak governments forced to bail them out That may now never happen Asked what the new approach meant for euro zone countries with highly leveraged banking sectors such as Luxembourg and Malta and for other countries with banking problems such as Slovenia Dijsselbloem said they would have to shrink banks down It means deal with it before you get in trouble Strengthen your banks fix your balance sheets and realize that if a bank gets in trouble the response will no longer automatically be that well come and take away your problem Were going to push them back Thats the first response we need Push them back You deal with them ESM The marked change in attitude which Dijsselbloem agreed was a shift in strategy for EU policymakers has consequences for how banks are recapitalized and for how financial markets react One of the major steps the euro zone has taken over the past three years has been to set up a rescue mechanism with guarantees and paid in capital totaling up to 700 billion euros  the European Stability Mechanism The expectation was that the ESM would be able to directly recapitalize euro zone banks that run into trouble from mid2014 once the European Central Bank has full oversight of all the regions banks The goal of the ESM and direct recapitalization was to break the socalled doom loop between indebted governments and their banking sectors Now Dijsselbloem says the aim is for the ESM never to have to be used We should aim at a situation where we will never need to even consider direct recapitalization he said If we have even more instruments in terms of bailin and how far we can go on bailin the need for direct recap will become smaller and smaller I think the approach needs to be lets deal with the banks within the banks first before looking at public money or any other instrument coming from the public side Banks should basically be able to save themselves or at least restructure or recapitalize themselves as far as possible Dijsselbloem 46 who took over as Eurogroup president only in January said he had discussed the new approach with financial market participants and said he expected that they would adjust to the new regime over time Now were going down the bailin track and Im pretty confident that the markets will see this as a sensible very concentrated and direct approach instead of a more general approach he said It will force all financial institutions as well as investors to think about the risks they are taking on because they will now have to realize that it may also hurt them The risks might come towards them Writing by Luke Baker editing by Mike Peacock
